,날짜,리뷰,평점
203,2019.05.02 13:21,너네들이나 보고나 평점 남겨라 지들도안보고 평점 안남기면서 맨날 알바말만하지 감성팔이 영화 평점 안좋은게 수두룩하구만 헛소리만하네 니들은 어차피 불법다운로드해서 볼겨면서 조용히만있으면 반이나가지,10
204,2019.05.02 12:41,보세요 후회 없을 겁니다.,10
205,2019.05.02 10:31,"그냥미쳤음보는내내 울컥,웃김",10
206,2019.05.02 09:03,와~! 감동이네요. 억지스러운거 전혀 없고 재밌고 대사 주옥같고 연기 너무 잘하고...,10
207,2019.05.02 08:57,연기 연출 각본 ㄷㄷ 진짜 잘 만든영화네요. 제대로 힐링하고 나옴(웃고 울고 ㅋ) 참고로 함부로 고백하면 자원봉사자를 잃을 수도 있으니 조심하세요 ㅋㅋ,10
208,2019.05.01 22:19,재밌었어요 생각보다 웃긴 포인트도 많음ㅋㅋ이광수씨가 연기 잘하는 줄 몰랐는데 잘하심..,10
209,2019.05.01 22:04,ㅠㅠ 진짜 감동적인거래서 무방비 상태로 들어갔다가옷 다젖어서 나왓어요..너무너무 감동적이고 감명깊어요,10
210,2019.05.01 17:25,"광수님 연기가 이정도였나,,, 하균님과 케미가 좋았어요!! 대작!!!!은 아니지만 소소한 힐링영화!!",10
211,2019.05.01 15:51,진짜 잘 만든 영화  웃음과 감동 두 마리 톡ㅂ기늘 잘 잡음 신파극 느낌은 아니고,10
212,2019.05.01 12:36,아역들이랑 성인 싱크 최고다. 닮은꼴을 섭외했나ㅋ,10
213,2019.05.01 10:19,개봉전부터 입소문 탄 이유가 있었네용^^ 잘 보고왔습니다,10
214,2019.05.05 23:01,이런 영화가 천만가야 된다고 생각해여,10
215,2019.05.01 22:20,역시 하균신이네요:) 다른 배우님들도 연기가 정말 좋아요. 꼭 500만해서 런닝맨 나와주세요!!,10
216,2019.05.01 17:19,이광수 대박연기력..  평점 10점도 부족하다. 무한한 점수를 주고싶다.,10
217,2019.05.01 17:06,이솜 주연으로 많이나와줬으면ㅠㅠㅠㅠ영화내용도 넘좋고 배우들도 짱이었다,10
218,2019.06.23 00:27,진짜 잘찍었어요~ 다들 연기도 좋고~장애인이나 비장애인이나 다 도움이 필요하고 상부상조 하면서 살아야하는것같아요동구씨 어릴적에 수영장에서 버려지고 엄마없이 얼마나 무서웠을지 상상하니 너무 무섭고 하늘이 무너지는것처럼 슬펐어요. ,10
219,2019.05.18 20:30,방금부모님이랑 생각없이 봤는데요 정말 눈물콧물훌리고 재미있었어요 ㅎㅎ 강력추천합니다,10
220,2019.05.18 19:25,너무많이 울었다 웃었다 좋았습니다,10
221,2019.05.18 19:21,너무 감동적이고 ㅠㅠ재밌었다 평점은 대부분 좋고이광수 연기 잘하구 기여워요!,10
222,2019.05.18 18:57,와 진짜 관객마음을 들었다 놨다가... 애절해 미치는줄 알았어요 ㅠㅠ이광수 신하균 캐미 지려염 ㅠㅠㅠ♥♥♥♥,10
223,2019.05.18 18:12,이광수  연기  짱~~~소름돋을  정도로 연기  잘함.,10
224,2019.05.12 09:11,지루할틈없이 울고 웃긴 영화였습니다 심야로 봤는데 라면이 너무 먹고싶었다는...ㅎㅎㅎ,8
225,2019.05.10 22:51,스토리는 뻔했으나 배우들의 명연기로 나의 눈물샘을 자극하기에 너무 좋았다,9
226,2019.05.10 20:59,강자는 혼자 살아가지만 약자는 함께 살아간다. 함께 살아가는 이유를 느낄 수 있었던 영화였습니다 우리 함께 살아가요 :),10
227,2019.05.10 12:28,ㅋㅋㅋㅋ웃기고 감동있는 영화 상영관 좀 늘려라ㅋ 집에 가는 길에 라면 사가지고 감ㅋ,7
228,2019.05.09 10:17,진짜 이광수 연기 다시보게 됐습니다  가족끼리 보기좋은 영화!!,9
229,2019.05.09 08:32,웃고 울고 하면서 본 영화,10
230,2019.05.08 23:16,나의 특별한 영화임 500백만 달성하기를 기원합니다,10
231,2019.05.08 23:02,약속 늦어서 뛰어가보고 싶다는 신하균의덤덤한 대사..진짜 슬펐다..명작까진 아니지만그냥 기분좋게 볼수 있는 영화,9
232,2019.05.08 16:43,어벤져스아니옇음 지금쯤 손익분기점 코앞이었을텐데 아쉽‥,10
233,2019.05.08 14:20,괜찮다.. 진짜 볼만한것 같다..,9
234,2019.05.08 14:08,울다 웃다 울다 웃다 계속반복이였어요ㅎ연기 너무 잘하네요~ 재밌게 잘 봤습니다~,10
235,2019.05.08 13:51,기대안코 본 영화~ 안봤음 후회했을 영화~아이들손잡고  별기대안하고 봤는데 감동 그자체~장애인과 비장애인이 함께 울고 웃는 영화~여운이 아직까지 남아있네요~,10
236,2019.05.08 08:05,이광수 라면 먹방찍어도 될듯,10
237,2019.05.08 03:47,"망설일 필요없이 적극 추천합니다.광수씨 연기 정말 잘했고, 보는 내내 웃다 울고를 반복했어요.  어린자녀들과 함께보면 좋을 따뜻한 영화입니다.",10
238,2019.05.07 14:51,명확하게 메세지를 잘 전달해준 영화,10
239,2019.05.07 14:42,이거 오늘 보고 왔는데 이광수가 연기를 너무 잘해서 놀랐음...ㅎㅎ 이광수의 연기가 정말 사람의 마음을 흔든다 이거 보고 정말 엄청 울었는데... 이거 보러가실때 꼭 휴지 챙겨가세요 마음이 넘 아파요,10
240,2019.05.07 14:07,"울면서 잘 봤지만, 뭔가 아쉬운..",7
241,2019.05.06 22:15,신파는 없다! 감동과 눈물 그리고 웃음...따뜻함...이광수 연기 정말....대박....캐스팅도 다 훌륭함. 아역까지.,10
242,2019.05.06 21:45,광수씨~ 연기잘함^^!! 짝짝짝~ 맘따뜻해지는영화엿네요~,8
243,2019.05.06 21:38,정말 잘됐으면 하는 영화!!,10
244,2019.05.06 21:14,신하균....진짜 리스펙 합니다 이광수랑 캐미 진짜 무엇 넘 재밌당ㅠㅠ,10
245,2019.05.06 21:10,정말 때로는 슬픔과 즐거움을 동시에 느꼈던거 같습니다.개인적으로 앤드게임개봉과 조금 떨어진후 개봉했다면 조금더 많은사람들이 보지 않았을까 하는 아쉬움이 생기는 영화 더많은분들 보셨으면 하는 바램,10
246,2019.05.06 19:29,가족영화로 감동이에요,10
247,2019.05.06 19:27,진짜 울다가 웃다가 난리남,10
248,2019.05.06 12:26,이광수 연기~~최고^^라면이 주는 행복~~,10
249,2019.05.06 07:51,이광수 신하균 예상외의 궁합,9
250,2019.05.06 06:48,"처음부터 끝까지 재밌는 영화였어요. 몰입도 하균신 아직도 너무너무 잘생김ㅜㅜ. 배우들 연기는 기본으로 너무 좋았다. 권해효님 법정씬,침대씬 눈물이ㅜㅜ 초3  딸이랑 보러갔는데 너무너무 재밌었어요. 재미~감동~많은 분들이 봤으면 좋겠음ㅜ ",10
251,2019.05.06 03:21,재밌었고 신하균 이광수 연기 진짜 잘하더라,10
252,2019.05.06 02:21,기대이상! 억지감동 없고 재미도있고 따뜻히 잘봣습니다^^ 울다 웃다하며 힐링했습니다,10
253,2019.05.06 02:01,기린 광수의 재발견!!!,10
254,2019.05.05 23:38,장애인과 비장애인의 차이는 장애인을 대하는 마음에 있다,9
255,2019.05.05 23:15,너무너무 좋았습니다! 이광수씨 연기에 감동 받았습니다.,10
256,2019.05.02 14:31,이광수 연기 너무 잘해요,9
257,2019.05.02 12:54,너무 재밌고 감동적이였어요,10
258,2020.01.25 00:01,설 연휴 특선영화로 나오길래 아무 기대 없이 봤는데 이렇게 감동적이고 슬플 줄이야.... 이광수 연기 진짜 잘함 재밌었어요!,8
259,2019.05.24 11:34,연기력과 내용으로는 채울수 없는 노잼 영화,6
260,2019.05.11 00:57,특별한 형제의 특별하지 못한 영화,6
261,2019.05.10 23:38,나무랄게 없는 울고 웃는 영화,10
262,2019.05.10 23:03,울다가 웃다가 아주 오랜만에 이런 영화봅니다 추천해요^^,10
263,2019.05.08 08:28,솔직하게 스토리는 볼꺼없고 두 주인공 연기가 빛남특히 신하균씨에 장애인으로써 당당하게 살아가는 모습이무척 인상적이었음 다만 빠질 수 없는 신파와 주인공을 제외한 캐릭터가 너무 별로 였다 딱 그것만이내세상급 영화,6
264,2019.05.06 20:39,보는 내내 흐뭇.. 마음이 따뜻해지는?,10
265,2019.05.06 20:28,신하균 이광수에 진짜 다했다,10
266,2019.05.06 10:50,신하균의 재발견.. 대배우 자존심보다 사회문제에 가치를 둔 모습에 감동. 재미를 위해 보기 보다는 묻어두고 지나온 주변 이야기를 돌아보기 위해 좋은 기회로 작용하는 영화. 다들 한번씩 보면 좋겠다,10
267,2019.05.06 01:40,건강함에 감사하며 살겠습니다모두 행복하세요,10
268,2019.05.05 23:53,부모님이랑 본 영화잔잔하니 불편한 장면 없이 재밌게 잘 본 영화!하균신과 이광수의 콜라보 100점♡,8
269,2019.05.05 22:46,이광수는 역시 연기자였다,10
270,2019.05.09 07:57,"감동적인 스토리와 신하균의 연기력 , 그리고 이광수의 재발견.",10
271,2019.05.06 22:00,어벤저스 엔드게임보다 좋았다는,10
272,2019.05.06 21:34,너무재밌고~힐링되는영화!!!휴지 준비하세요~,10
273,2019.05.06 20:44,이정도면 220만 쯤은 될 듯,8
274,2019.05.06 13:09,진짜 슬펐다 웃겼다 너무 재밌고 꼭 보세요,10
275,2019.05.06 07:38,지각하면 빨리 뛰고 싶다는 형말에 울컥했어요~빨리 줄기세포 연구가 성공되서  장애인부들이 고쳐졌으면 좋겠어요.^^,8
276,2019.05.06 01:57,재밌었어요 주연들 연기가..,10
277,2019.05.06 01:46,이광수 연기보면서 소름돋았음..,10
278,2019.05.05 23:34,억지스럽지않고  감동을주는 정말 재밌게 보고왔어요 상영관이 너무 없던데 입소문 팍팍 내겠습니다,10
279,2019.05.02 22:08,정말 좋은 영화인듯~ ^^,10
280,2019.05.02 21:45,너무 재미있어요 ㅎㅎ  울고 웃고 지루할 틈이 없어요 ㅎㅎ,10
281,2019.05.02 21:24,휴지챙기세요 꼭.. 코먹다가 머리너무아파요,10
282,2019.05.02 12:33,너무 따뜻한 영화네요... 울었어요 ㅠㅠㅠㅠ,10
283,2019.05.02 10:33,너무 기대했는데 그정도로 웃긴건 아니였고 재밋긴했어요 ㅎㅡㅎ 끝나고 바로 라면먹으러감..,8
284,2019.05.01 14:59,광수가 그렇게 연기를 잘하는지 이 영화를 통해 알게되었습니다. 웃었다가 울었다가 정말 최고였고 사회적 약자에 대해서도 한 번 더 생각해볼 수 있는 영화였습니다.,10
285,2019.05.01 14:36,감동과 즐거움을 한번에 너무즐거웠습니다,10
286,2019.05.01 14:28,봄이 온 걸 이 영화 보고 느꼈다. 따뜻하게 웃었다.,10
287,2019.05.01 18:14,한국영화가 한국영화했다.,2
288,2019.05.03 10:48,평점 조절 들어감 한숨만쉬다 나온영화,2
289,2019.05.03 12:39,억지 감동주려는 장면 너무 많고보다가 중간에 나갈 뻔 했습니다.돈 주고 볼 영화는 아니네요.그냥 보고 나오는데 억지감동에 재미만 약간 섞은 전형적인 한국 영화 느낌?두 번 보라고 하면 안 봅니다.,1
290,2020.01.24 23:16,제가 본 영화중에 가장 재미있어요.별100개도 주고싶어요!,10
291,2020.01.24 23:14,재밌었어요 연기 잘하고 넘 울었네요 뒤에 ㅠㅠ 감동 많이 주는 영화였어요!,8
292,2020.01.24 22:46,이광수 연기 정말 잘하네요.감동적인 영화예요.,10
293,2020.01.24 22:01,"신하균 이광수 이솜 캐미 조아따ㅠㅠ뭔가 뻔하지 않았어 힐링 영화ㅠㅠ,,..",10
294,2019.07.14 20:03,현실은 거르고 판타지라는 거에만 집중하면 잼있음,10
295,2019.07.13 22:56,ㄹㅇ개띵작 그것만이내세상? 그것보다나은듯,10
296,2019.06.23 08:58,더 흥행했어야 할 영화다 ㅠㅠ,10
297,2019.06.20 21:23,연기짱 신하균연기는 진짜 깔끔하다 이광수도 잘하고,10
298,2019.05.18 20:21,감동과 재미ㅋㅋ 연기잘해요,10
299,2019.05.18 19:57,대박슬프고대박웃김 이건 진짜 너무 좋아요,10
300,2019.05.18 19:29,광수 연기 너무 잘함..,10
301,2019.05.18 17:47,우리 광수 배우였구나 .... 이번 캐릭터 이광수랑 찰떡이야 완전 !! 이광수 화이팅! 나의 특별한 형제 화이팅!,10
302,2019.05.16 16:02,너무나도 멋지고 열연한 영화인데‥영화티켓 가격이 아깝지 않은데‥누적 관객이 적네ㅠ,10
303,2019.05.12 11:01,정말 최고입니다. 이런 영화가 한국영화만의 스토리 경쟁력이죠. 요즘 영화는 정말 그냥 폭력이나 아니면 영상미위주로만.... 암튼 대박. 강추입니다. 웬만하면 구찮아서 댓글 안다는데. 이건 자발적으로 넘 달고 싶어서 답니다. 특히 이광수 팬되었어요. ,10
304,2019.05.12 00:37,진짜 평점 안적는데 요거는 적어여이광수 연기 너무 잘하고 재밌다가 울고 눈 팅팅 부어서 영화관 나왔어여 무조건 쌩얼로 보세요 돈 안아까운영화 짱짱,10
305,2019.05.10 14:50,재미와 감동 두가지 모두 느낄수 있는 영화. 탄탄한 스토리에 신하균과 이광수의 연기력의 만남이 엄청 시너지를 낸 느낌,10
306,2019.05.10 10:16,"장애를 가진 캐릭터가 나오면, 혹시나 불쾌하게 웃길까봐 걱정인데 이 영화는 그런 부담 하나도 없이 봤다. 너무 좋았음 ㅜㅜ 흥행이 안돼서 아쉬울 뿐이다.",8
307,2019.05.08 13:43,"진짜로 울고 웃고 하는 재밋지만 감동을 주는 영화엿어요 ㅠㅠ 신하균 , 이광수 두분다 연기 대박이에요 ㅠㅠㅠㅠ 한번씩 꼭 보셔도 좋습니다 영화보면서 한번도 운적 없다는 제 친구 이 영화보고 펑펑 울었어요 ㅋㅋ 지루할틈두 없고 최고입니다 ",10
308,2019.05.08 08:09,정말 재미있어요 인생영화,10
309,2019.05.08 00:39,믿고보는신하균이광수,10
310,2019.05.08 00:07,"난 이런 영화가 좋더라, 잔잔하게 웃다가 울다가 마음이 따뜻해지는 영화",9
311,2019.05.07 21:03,솔직히 평점보고 보러갔긴 했지만 와 엄청나다는 아니지만 분명 괜찮은 영화임엔 틀림없습니다. 모두가 완벽하지 않은 세상.. 나약한사람들끼리 함께 사는 세상.,8
312,2019.05.07 15:10,"신하균의 표정 연기, 이광수의 장애 연기..모두 정말, 이질감 없이 너무나 자연스러워서 더 몰입해서 보았네요..웃음과 감동, 교훈까지 있는 알찬 영화였습니다^^",10
313,2019.05.05 22:58,정말 울다웃다  최고!!!,10
314,2019.05.05 22:58,감동적이고 웃겼어요 잘봤네요,10
315,2019.05.05 22:52,재밋고 슬프고 감동적이고 웃겻어요왜 사람들이 영화가 끝나면 라면먹을거라는지개공합니도ㅋㅋㅋ,10
316,2019.05.05 20:51,재미도 있고 억지로 끌어올리는 눈물바다 장면이 없어서 좋았습니다,10
317,2019.05.05 20:37,와살면서웃고울일잘없었는데 런닝맨 광수가울리네...신하균은진짜 연기다..,10
318,2019.05.05 20:08,앤드게임 보면서 실망한 걸 이거 보면서 다 잊어버림,10
319,2019.05.05 16:50,너무 너무 재밌다긴 보단 그냥 가족끼리 가볍게 볼만합니다,6
320,2019.05.02 23:59,어벤져스 보다 재미 있네요~,10
321,2019.05.02 20:59,오랜만에 이런 가슴 따뜻한 영화를 봤네요^^ 배우님들의 연기도 뛰어나서 몰입이 너무 잘됐어요.. 흥행하시길 바래요♥ 집에 와서 라면 끓여먹었어요ㅎㅎ,10
322,2019.05.02 20:22,자극적인 영화에 길들여져있어 기대안하고 갔는데.. 의외로 재밌었다. 간간히 웃기면서 감동도 있는. 그냥 뭐랄까ㅠ 여운이 남는 영화.,8
323,2020.01.24 21:26,이광수 연기에 놀라고 가네요ㄷㄷ,10
324,2020.01.17 18:07,이 영화 500만 이상 가도 될 영화인데 선입견을 가지고 안봤던게 참 후회됬네요. 영화 진짜 잘 만들었습니다.신하균 이광수 둘의 케미와 영화 연출이 정말 잘 만들었습니다. 대학교 이하 교양수업으로 필히 추천합니다. 많은 감동과 편협적인 시각을 줄여주는 정말감독과 배우가 정말 잘 만든 영화육상효 감독 정말 멋있습니다. ,10
325,2019.05.23 23:48,뻔하긴 한데 빨려드는 힘이 있음.,10
326,2019.05.12 01:24,동구 울때마다 울었다..ㅠㅠ,10
327,2019.05.10 23:50,요 근래에 이렇게 감동적인영화는 오랜만인것 같아요 잔잔한 재미와 감동을 줍니다 엄마에게 추천드리거 싶어요 ㅎㄹ,10
328,2019.05.10 23:44,뜨거워..제일웃김ㅋㅋㅋㅋ진짜재밌어요,10
